work_i	ref_i	era_i	work_j	ref_j	era_j	score	chain_len	matched_words	snippet_i	snippet_j	author_i	author_j	title_i	title_j	tag
tlg0086.tlg010	8/#41	ancient_classical	4034.001	/594#2	11th_12th	0.04	11	11	τοῖς πάθεσιν ἡ τοῦ ἤθους ἀρετή συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη	δεικται τὰς ἀρετὰς καὶ συνεζευγμένη ἐστὶν ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ τουτέστιν τῇ ἠθικῇ ἀρετῇ καὶ ἡ ἠθικὴ ἀρετὴ τῇ φρονήσει καὶ ἀλλήλαις καὶ οὐκ ἐνδέχεται χωρίζεσθαι ἀπ ἀλλήλων εἰσὶ δὲ αἱ ἠθικαὶ ἀρεταὶ ἀνθρωπικαί εἴη ἂν καὶ ἡ φρόνησις τοῦ συνθέτου ἡ μὲν τῶν λε γομένων διάνοια αὕτη κατὰ δὲ τὴν λέξιν εἰπὼν ὅτι συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη τῇ φρονήσει τὴν αἰτίαν τούτου ἐπήγαγεν	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	8/#45	ancient_classical	4034.001	/598#2	11th_12th	0.0758	10	14	ἀνθρωπίνων δὴ ἡ ταύτῃ συγγενεστάτη εὐδαιμονικωτάτη σημεῖον δὲ καὶ τὸ μὴ μετέχειν τὰ λοιπὰ ζῷα εὐδαιμονίας τῆς τοιαύτης ἐνεργείας ἐστερημένα τελείως τοῖς μὲν γὰρ θεοῖς ἅπας	ἡ ἀνθρωπικὴ ἡ πολιτική Σημεῖον δὲ καὶ τὸ μὴ μετέχειν τὰ λοιπὰ ζῷα εὐδαιμο νίας τῆς τοιαύτης ἐνεργείας ἐστερημένα Τοιαύτην ἐνέργειαν τὴν θεωρίαν λέγει ἤτοι	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#45	ancient_classical	4034.001	/616#3	11th_12th	0.0466	8	8	πράττειν καὶ ἐμπειρίᾳ μᾶλλον ἢ διανοίᾳ οὔτε γὰρ γράφοντες οὔτε λέγοντες περὶ τῶν τοιούτων φαίνονται καίτοι κάλλιον ἦν ἴσως ἢ	καὶ οὐ διανοίᾳ καὶ τέχνῃ πολιτικῇ Οὔτε γὰρ γράφοντες οὔτε λέγοντες περὶ τῶν τοιούτων Εἰπὼν ὅτι οἱ νῦν πολιτευόμενοι πράττουσι	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	10/#23	ancient_classical	4034.001	/520#3	11th_12th	0.1257	8	12	τροφῇ τὸ ἥδυσμα τοὺς δὲ σπουδαίους πότερον πλείστους κατ ἀριθμόν ἢ ἔστι τι μέτρον καὶ φιλικοῦ πλήθους ὥσπερ πόλεως οὔτε γὰρ ἐκ δέκα ἀνθρώπων γένοιτ ἂν πόλις οὔτ ἐκ δέκα μυριάδων ἔτι πόλις ἐστίν τὸ δὲ	πότερον πλείστους κατ ἀριθμόν ἢ ἔστι τι μέτρον φιλικοῦ πλήθους Καὶ ἐνταῦθα τὸ ἢ ἔστι μέτρον φιλικοῦ πλήθους ὡς λύσις ἐπῆκται ἐρωτήσας γὰρ περὶ τῶν σπουδαίων εἰ δεῖ τοὺς τοιούτους ἔτι πλείστους ἔχειν φίλους κατ ἀριθμόν ἀπεκρίθη λέγων ἢ ἔστι μέτρον φιλικοῦ πλήθους ὥσπερ καὶ πόλεως ὡς γὰρ πόλις οὔτε ἐκ δέκα ἀν δρῶν οἷόν τε γενέσθαι παντὶ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	11/#20	ancient_classical	4034.001	/525#2	11th_12th	0.0776	10	16	ὑπομένει ὅλως τε συνθρήνους οὐ προσίεται διὰ τὸ μηδ αὐτὸς εἶναι θρηνητικός γύναια δὲ καὶ οἱ τοιοῦτοι ἄνδρες τοῖς συστένουσι χαίρουσι καὶ φιλοῦσιν ὡς φίλους καὶ συναλγοῦντας μιμεῖσθαι δ ἐν ἅπασι δεῖ δῆλον ὅτι τὸν βελτίω ἡ δ ἐν ταῖς εὐτυχίαις τῶν φίλων παρουσία τήν τε διαγωγὴν ἡδεῖαν ἔχει καὶ τὴν ἔννοιαν ὅτι	εὐλαβεῖται συλλυ πούμενον ὁρᾶν αὐτοῦ καὶ διὰ τὸ μηδ αὐτὸν εἶναι θρηνητικόν φαύλων γὰρ καὶ ἀγεννῶν τὸ καθάπερ γυναῖκα κλαίειν καὶ ἀποδύρεσθαι διὰ τὰς δυστυχίας ἀλλ οὐ σπουδαίων καὶ διὰ τοῦτο συνθρήνους οὐ προσίενται σύνθρηνος γάρ ἐστι ὁ θρηνοῦντι συνθρηνῶν τῷ δὲ δυστυχοῦντι μὲν διὰ δὲ τὴν οἰκείαν ἀρετὴν γενναίως φέροντι τὴν τύχην καὶ μὴ θρηνοῦντι πῶς ἔσται ὁ συνθρηνῶν ἢ ὁ οὕτως ἔχων πῶς προσήσεται τὸν θρηνοῦντα γυ ναικῶν γὰρ ἢ καὶ γυναικωδῶν ἀνδρῶν ἐστι τὸ ζητεῖν ἔχειν τοὺς συστενά ζοντας καὶ συνθρηνοῦντας οὓς γυναικώδεις οὐ μιμεῖσθαι χρή ἀλλὰ καὶ εὐτυχοῦντας καὶ δυστυχοῦντας ἡμᾶς καὶ μέσως ἔχοντας πρὸς τοὺς βελτίονας ἀποβλέπειν χρὴ κἀκείνοις παρέπεσθαι ἡ δὲ ἐν ταῖς εὐτυχίαις τῶν φίλων παρουσία τήν τε διαγωγὴν ἔχει ἐν μὲν ταῖς ἀτυχίαις μικτή	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	2/#34	ancient_classical	4034.001	/473#1	11th_12th	0.0664	10	14	τὸ ὡρισμένον τοῖς περὶ ἅ εἰσιν ὅτι μὲν οὖν οὐ ταὐτὰ πᾶσιν ἀποδοτέον οὐδὲ τῷ πατρὶ πάντα καθάπερ οὐδὲ τῷ	Ὅτι μὲν οὖν οὐ ταὐτὰ πᾶσιν δοτέον οὐδὲ τῷ πατρὶ τὰ πάντα καθάπερ οὐδὲ τῷ Διὶ θύεται οὐκ ἄδηλον Ὥσπερ φησίν οὐ πάντα θύεται τῷ Διὶ ἦσαν γάρ τινα ἃ οὐ θεμιτὸν ἐδόκει τοῖς Ἕλλησι θύειν τῷ Διί κύνας γὰρ καὶ ὄφεις καὶ ἄλλ ἄττα πολλὰ ἀνόσιον ἐδόκει θυσίαν προσφέρειν τῷ Διὶ πατρὶ καθ Ἕλληνας ὄντι ἀνδρῶν τε θεῶν τε οὕτως οὐδὲ τῷ πατρὶ πάντα ἀποδοτέον οὔτε γὰρ εἰ πρὸς ἄρνησιν ἡμᾶς ἐγκαλεῖται	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	3/#48	ancient_classical	4034.001	/548#1	11th_12th	0.046	10	10	ὁμοίως δὲ καὶ ἐπὶ τῶν ἄλλων ἐμφανίζειν δὲ δοκεῖ καὶ ὁ φίλος ἕτερος ὢν τοῦ κόλακος οὐκ οὖσαν ἀγαθὸν τὴν ἡδονὴν ἢ	Ἐμφανίζειν δὲ δοκεῖ καὶ ὁ φίλος ἕτερος ὢν τοῦ κόλακος Καὶ ἀπὸ τοῦ κόλακος συνάγειν ἐπειρῶντο	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	4/#31	ancient_classical	4034.001	/550#1	11th_12th	0.072	12	12	ἂν ἔχοι καὶ ἑτέρῳ φίλος γένοιτο τί δ ἐστὶν ἢ ποῖόν τι καταφανέστερον γένοιτ ἂν ἀπ ἀρχῆς ἀναλαβοῦσιν δοκεῖ γὰρ ἡ μὲν ὅρασις καθ	εἰσι πᾶσαι ὁμοειδεῖς δῆλον καὶ τοῦτο Τί δ ἐστὶν ἢ ποῖόν τι καταφανέστερον γένοιτ ἂν ἀπ ἀρχῆς ἀναλαβοῦσι Σαλεύσας τοὺς λέγοντας λόγους μὴ εἶναι	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	5/#36	ancient_classical	4034.001	/486#2	11th_12th	0.0838	10	14	ἔστι γε φιλία γίνεται γὰρ εὔνοια καὶ πρὸς ἀγνῶτας καὶ λανθάνουσα φιλία δ οὔ καὶ πρότερον δὲ ταῦτ εἴρηται ἀλλ οὐδὲ φίλησίς ἐστιν οὐ γὰρ ἔχει διάτασιν οὐδ ὄρεξιν τῇ φιλήσει δὲ ταῦτ ἀκολουθεῖ καὶ	καὶ ἀντιφιλοῦνται ἡ δὲ εὔνοια γίνεται καὶ πρὸς ἀγνοοῦντας καὶ ἀγνῶτας οὐκ ἂν εἴη ἡ εὔνοια φιλία ἀλλ οὐδὲ φίλησίς ἐστιν οὐ γὰρ ἔχει διάτασιν οὐδ ὄρεξιν διάτασιν λέγει τὴν ἠπειγμένην βούλησιν καὶ ὁρμὴν καὶ θέλησιν πρὸς φιλίαν διὸ εἰπὼν οὐ γὰρ ἔχει διάτασιν ἐπή γαγεν οὐδ ὄρεξιν τῆς γὰρ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	5/#39	ancient_classical	4034.001	/565#3	11th_12th	0.0336	10	10	λόγον ἐνέργειαν φθείρει ὁμοίως δὲ τοῦτο καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ ἡ	ὡς οὔκ εἰσιν ὁμοειδεῖς ὁμοίως δὲ καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ καὶ ὁ ἀκούων αὐλοῦντος καὶ μυθολογοῦντος	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	5/#40	ancient_classical	4034.001	/565#2	11th_12th	0.0302	10	10	λόγον ἐνέργειαν φθείρει ὁμοίως δὲ τοῦτο καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ ἡ γὰρ ἡδίων τὴν ἑτέραν ἐκκρούει	ὡς οὔκ εἰσιν ὁμοειδεῖς ὁμοίως δὲ καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ καὶ ὁ ἀκούων αὐλοῦντος καὶ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	5/#40	ancient_classical	4034.001	/565#3	11th_12th	0.0343	10	10	λόγον ἐνέργειαν φθείρει ὁμοίως δὲ τοῦτο καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ ἡ γὰρ ἡδίων τὴν ἑτέραν ἐκκρούει	ὡς οὔκ εἰσιν ὁμοειδεῖς ὁμοίως δὲ καὶ ἐπὶ τῶν ἄλλων συμβαίνει ὅταν ἅμα περὶ δύο ἐνεργῇ καὶ ὁ ἀκούων αὐλοῦντος καὶ μυθολογοῦντος	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	6/#38	ancient_classical	4034.001	/577#1	11th_12th	0.0816	8	8	τοῦ βελτίονος κρείττων καὶ εὐδαιμονικωτέρα ἤδη ἀπολαύσειέ τ ἂν τῶν σωματικῶν ἡδονῶν ὁ τυχὼν καὶ ἀνδράποδον οὐχ ἧττον τοῦ ἀρίστου	εὐδαιμονίαν λέγειν ἀλλ οὐ τὴν παιδιάν Ἀπολαύσειέ τ ἂν τῶν σωματικῶν ἡδονῶν ὁ τυχών Δέδεικται πολλάκις ὅτι ἡ εὐδαιμονία τέλος	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	7/#44	ancient_classical	4034.001	/588#3	11th_12th	0.0424	8	8	ἑτέραν οὖσαν εἰ δὴ τῶν μὲν κατὰ τὰς ἀρετὰς πράξεων αἱ πολιτικαὶ καὶ πολεμικαὶ κάλλει καὶ μεγέθει προέχουσιν αὗται δ	πολιτικῆς Εἰ δὴ τῶν κατὰ τὰς ἀρετὰς πράξεων αἱ πολιτικαὶ καὶ πολεμικαί Ταῦτα οἷον συμπέρασμά εἰσι τῶν περὶ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	7/#45	ancient_classical	4034.001	/591#1	11th_12th	0.0098	8	8	ἐνέργεια τῆς κατὰ τὴν ἄλλην ἀρετήν εἰ δὴ θεῖον ὁ νοῦς πρὸς τὸν ἄνθρωπον καὶ	γὰρ ἀρετὴν τὴν πολιτικὴν εἶπεν εὐδαιμονίαν εἰ δὴ θεῖον ὁ νοῦς πρὸς τὸν ἄνθρωπον τουτέστιν εἰ ὁ ἄσχετος νοῦς καὶ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	8/#41	ancient_classical	4034.001	/594#3	11th_12th	0.0328	11	11	τοῖς πάθεσιν ἡ τοῦ ἤθους ἀρετή συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη	συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη τῇ φρονήσει τὴν αἰτίαν τούτου ἐπήγαγεν	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	8/#41	ancient_classical	4034.001	/593#2	11th_12th	0.0424	10	10	ταῦτα δ εἶναι φαίνεται πάντα ἀνθρωπικά ἔνια δὲ καὶ συμβαίνειν ἀπὸ τοῦ σώματος δοκεῖ καὶ πολλὰ συνῳκειῶσθαι τοῖς πάθεσιν ἡ τοῦ ἤθους	πάθη ὡς εἴρηται τοῦ συνθέτου εἰσίν Ἔνια δὲ καὶ συμβαίνειν ἀπὸ τοῦ σώματος δοκεῖ καὶ πολλὰ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#41	ancient_classical	4034.001	/608#1	11th_12th	0.0444	9	9	μὴ βασιλέως ὄντος ἤ τινος τοιούτου ὁ δὲ νόμος ἀναγκαστικὴν ἔχει δύναμιν λόγος ὢν ἀπό τινος φρονήσεως καὶ νοῦ καὶ τῶν	ἡ τοῦ λόγου ἀπόδοσις ἐν τῷ ὁ δὲ νόμος ἀναγκαστικὴν ἔχει δύναμιν λόγος ὢν ἀπὸ φρονήσεως καὶ νοῦ τὰ δ ἄλλα	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#43	ancient_classical	4034.001	/612#2	11th_12th	0.0342	10	10	γὰρ στέργοντες καὶ εὐπειθεῖς τῇ φύσει ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν ὥσπερ ἐπ ἰατρικῆς καθόλου μὲν γὰρ	εἶναι παρὰ τῶν πατέρων ἡμῖν Ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν Καὶ διὰ τούτων τοὺς πατέρας προτρέπει	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#43	ancient_classical	4034.001	/612#1	11th_12th	0.0344	10	10	γὰρ στέργοντες καὶ εὐπειθεῖς τῇ φύσει ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν ὥσπερ ἐπ ἰατρικῆς καθόλου μὲν γὰρ	τὸ εἶναι παρὰ τῶν πατέρων ἡμῖν Ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν Καὶ διὰ τούτων τοὺς πατέρας προτρέπει	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	11/#20	ancient_classical	4034.001	/525#4	11th_12th	0.0486	8	12	αὑτοῦ ἀγαθοῖς διὸ δόξειεν ἂν δεῖν εἰς μὲν τὰς εὐτυχίας καλεῖν τοὺς φίλους προθύμως εὐεργετικὸν γὰρ εἶναι καλόν εἰς δὲ τὰς ἀτυχίας ὀκνοῦντα μεταδιδόναι γὰρ ὡς ἥκιστα δεῖ	φίλοις ἔνδοξόν ἐστι καὶ ἐντιμότατον εἰς μὲν τὰς εὐτυχίας καλεῖν τοὺς φίλους καὶ εὐεργετεῖν καλὸν γὰρ τὸ εὐεργετικὸν εἶναι εἰς δὲ τὰς δυστυχίας καλεῖν ὀκνηρῶς ἔχειν	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	1/#47	ancient_classical	4034.001	/467#3	11th_12th	0.0464	9	9	θεοὺς καὶ πρὸς γονεῖς τὸ ἐνδεχόμενον μὴ τοιαύτης δ οὔσης τῆς δόσεως ἀλλ ἐπί τινι μάλιστα μὲν ἴσως δεῖ τὴν ἀνταπόδοσιν γίνεσθαι δοκοῦσαν	μεμαθηκότας εἰ δύ νανται ὡς τάχιστα Μὴ τοιαύτης δὲ οὔσης τῆς δόσεως ἀλλ ἐπί τινι Τῆς μὲν δόσεως οὔσης δι ἑαυτοὺς μέτρον ἐστίν	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	1/#49	ancient_classical	4034.001	/530#1	11th_12th	0.0371	8	8	ταῦτα περὶ ἡδονῆς ἴσως ἕπεται διελθεῖν μάλιστα γὰρ δοκεῖ συνῳκειῶσθαι τῷ γένει ἡμῶν διὸ παιδεύουσι τοὺς νέους οἰακίζοντες ἡδονῇ καὶ	ἐστιν ἀλλά τι τῶν συμβαινόντων αὐτῇ μάλιστα γὰρ δοκεῖ συνῳκειῶσθαι τῷ γένει ἡμῶν διὰ τούτων φαίνεται ὅτι δι εὐλάβειαν τὸ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	2/#33	ancient_classical	4034.001	/470#3	11th_12th	0.0404	9	9	ἑταίρῳ προετέον ἐὰν ἄμφω μὴ ἐνδέχηται ἆρ οὖν πάντα τὰ τοιαῦτα ἀκριβῶς μὲν διορίσαι οὐ ῥᾴδιον πολλὰς γὰρ καὶ παντοίας ἔχει διαφορὰς	ἀμφοτέροις ἀνταποδιδόναι χάριν ταῦτα ζητήσας ἐπάγει Ἆρά γε πάντα τὰ τοιαῦτα ἀκριβῶς μὲν διορίσαι οὐ ῥᾴδιον σύμφωνα λέγων τοῖς ἐν τῷ πρώτῳ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	4/#35	ancient_classical	4034.001	/558#1	11th_12th	0.0372	8	15	πρὸς τὸ σπουδαιότατον τῶν ὑπ αὐτήν τελειοῖ δὲ τὴν ἐνέργειαν ἡ ἡδονή οὐ τὸν αὐτὸν δὲ τρόπον ἥ τε ἡδονὴ τελειοῖ καὶ τὸ αἰσθητόν τε καὶ ἡ αἴσθησις σπουδαῖα ὄντα ὥσπερ οὐδ ἡ ὑγίεια καὶ ὁ ἰατρὸς ὁμοίως αἰτία ἐστὶ τοῦ ὑγιαίνειν καθ ἑκάστην δ αἴσθησιν ὅτι γίνεται ἡδονή δῆλον φαμὲν γὰρ ὁράματα καὶ ἀκούσματα εἶναι ἡδέα δῆλον δὲ καὶ ὅτι μάλιστα ἐπειδὰν ἥ τε αἴσθησις ᾖ κρατίστη καὶ πρὸς τοιοῦτον ἐνεργῇ τοιούτων δ ὄντων τοῦ τε αἰσθητοῦ καὶ τοῦ αἰσθανομένου ἀεὶ ἔσται ἡδονὴ ὑπάρχοντός γε τοῦ τε ποιήσοντος καὶ τοῦ πεισομένου τελειοῖ δὲ τὴν ἐνέργειαν ἡ ἡδονὴ οὐχ ὡς ἡ ἕξις ἐνυπάρχουσα ἀλλ ὡς ἐπιγινόμενόν	καὶ τοῦτο τῶν μυριο λέκτων ἐστίν Τελειοῖ δὲ τὴν ἐνέργειαν ἡ ἡδονὴ οὐχ ὡς ἕξις ἐν υπάρχουσα Ἐνέργειαν λέγειν ἢ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	4/#36	ancient_classical	4034.001	/558#1	11th_12th	0.0308	8	12	τοῦ τε ποιήσοντος καὶ τοῦ πεισομένου τελειοῖ δὲ τὴν ἐνέργειαν ἡ ἡδονὴ οὐχ ὡς ἡ ἕξις ἐνυπάρχουσα ἀλλ ὡς ἐπιγινόμενόν τι τέλος οἷον τοῖς ἀκμαίοις ἡ ὥρα ἕως ἂν οὖν τό τε νοητὸν ἢ αἰσθητὸν ᾖ οἷον δεῖ καὶ τὸ κρῖνον ἢ θεωροῦν ἔσται ἐν τῇ ἐνεργείᾳ ἡ ἡδονή ὁμοίων γὰρ ὄντων καὶ πρὸς ἄλληλα	καὶ τοῦτο τῶν μυριο λέκτων ἐστίν Τελειοῖ δὲ τὴν ἐνέργειαν ἡ ἡδονὴ οὐχ ὡς ἕξις ἐν υπάρχουσα Ἐνέργειαν λέγειν ἢ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	6/#33	ancient_classical	4034.001	/490#3	11th_12th	0.0443	14	14	ὥσπερ οἱ ἐν ταῖς Φοινίσσαις στασιάζουσιν οὐ γάρ ἐστιν ὁμονοεῖν τὸ αὐτὸ ἑκάτερον ἐννοεῖν ὁδήποτε ἀλλὰ τὸ ἐν τῷ αὐτῷ οἷον ὅταν καὶ ὁ δῆμος καὶ	εἴη τὸ δὲ τῆς λέξεως τῆς οὐ γάρ ἐστιν ὁμονοεῖν τὸ αὐτὸ θάτερον ἐννοεῖν οἱονδήποτε ἀλλὰ τὸ ἐν τῷ αὐτῷ τοιοῦτόν ἐστιν οὐκ ἔστιν ἡ ὁμόνοια τὸ νοεῖν δύο τινὰς ἢ καὶ πλείους τὸ αὐτό ὃ δήποτέ ἐστιν ὃ νοοῦσιν εἴτε ἀρχή ἐστιν ὃ νοοῦσιν ἢ κτῆμα ἢ τιμὴ ἢ ὅτι ἂν εἴη περὶ ὃ δύο ἢ καὶ πλείω διανοοῦνται ὡς ἑκάστου καὶ οὐ πάντων ὁμοῦ γενέσθαι οὐκ ἔστιν οὖν ὁμόνοια τὸ ἐννοεῖν τὸν Ἐτεοκλέα χωρὶς τοῦ Πολυνείκους ἄρχειν ἢ τὸν Πολυνείκην χωρὶς τοῦ Ἐτεοκλέους ἀλλ ὁμόνοια καὶ ὁμονοεῖν ἐστι τὸ ἐν τῷ αὐτῷ τουτέστι περὶ τοῦ αὐτοῦ τὸ αὐτὸ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	8/#41	ancient_classical	4034.001	/594#1	11th_12th	0.0349	11	11	τοῖς πάθεσιν ἡ τοῦ ἤθους ἀρετή συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη	εἰσὶ καὶ οὐ τοῦ ὄντως ἀνθρώπου Συνέζευκται δὲ καὶ ἡ φρόνησις τῇ τοῦ ἤθους ἀρετῇ καὶ αὕτη τῇ φρονήσει Δείξας τὰς ἠθικὰς ἀρετὰς	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#29	ancient_classical	4034.001	/508#2	11th_12th	0.0306	8	8	ὄντα πορίζειν ἃ δι αὑτοῦ ἀδυνατεῖ ὅθεν ὅταν ὁ δαίμων εὖ διδῷ τί δεῖ φίλων ἔοικε δ ἀτόπῳ τὸ πάντ ἀπονέμοντας	τῶν λόγων διάνοια τοιαύτη τὸ δ ὅταν δ ὁ δαίμων εὖ διδῷ τί δεῖ φίλων ἔστιν ἐκ τοῦ Ὀρέστου τοῦ Εὐριπίδου	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	9/#42	ancient_classical	4034.001	/612#2	11th_12th	0.0345	10	10	γὰρ στέργοντες καὶ εὐπειθεῖς τῇ φύσει ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν ὥσπερ ἐπ ἰατρικῆς καθόλου μὲν	εἶναι παρὰ τῶν πατέρων ἡμῖν Ἔτι δὲ καὶ διαφέρουσιν αἱ καθ ἕκαστον παιδεῖαι τῶν κοινῶν Καὶ διὰ τούτων τοὺς πατέρας προτρέπει	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	1/#46	ancient_classical	4034.001	/466#3	11th_12th	0.0238	8	8	ἐνίοις ἀρέσκει τὸ μισθὸς δ ἀνδρί οἱ δὲ προλαμβάνοντες τὸ ἀργύριον εἶτα μηδὲν ποιοῦντες ὧν ἔφασαν διὰ τὰς ὑπερβολὰς τῶν	ἐποί ησαν ἀλλ οὐ τὸ ἴσον Οἱ δὲ προλαβόντες τὸ ἀργύριον εἶτα μηθὲν ποιοῦν τες ὧν ἔφασαν Οἱ μὲν ἄνευ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	3/#46	ancient_classical	4034.001	/542#2	11th_12th	0.0242	10	10	οὐκ ἔστι ταχέως λέγω δ ἥδεσθαι γένεσίς τε πῶς ἂν εἴη δοκεῖ γὰρ οὐκ ἐκ τοῦ τυχόντος τὸ τυχὸν γίνεσθαι ἀλλ ἐξ	ταῦτα ἡ ἡδονὴ οὐκ ἂν εἴη Γένεσίς τε πῶς ἂν εἴη δοκεῖ γὰρ οὐκ ἐκ τοῦ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
tlg0086.tlg010	5/#36	ancient_classical	4034.001	/486#1	11th_12th	0.0239	8	8	δὲ τῇ τῶν ἀγαθῶν ταῦθ ὑπάρχει ἡ δ εὔνοια φιλικῷ μὲν ἔοικεν οὐ μὴν ἔστι γε φιλία γίνεται γὰρ εὔνοια καὶ	Ἡ δὲ εὔνοια φιλίᾳ μὲν ἔοικεν οὐ μὴν ἔστι φιλία Τῷ περὶ φιλίας λέγοντι ἀκόλουθόν ἐστι καὶ περὶ εὐνοίας δοκούσης εἶναι φιλίας ἐπισκέψασθαι πότερον φιλία ἐστὶ καθάπερ δοκεῖ ἢ φιλία μὲν οὐκ ἔστι φιλίας δέ τι ἔστι δὲ ὡς δόξει οὐ φιλία ἀρχὴ δὲ φιλίας οὐκ ἔστι δὲ ταὐτὸν ἡ ἀρχὴ τῷ οὗ ἐστιν ἀρχή λέγει δὴ ὅτι ἡ εὔνοια φιλίᾳ μὲν ἔοικεν οὐκ ἔστι δέ ἡ φιλία μὲν γὰρ	Aristotle	Michael of Ephesus	Ethica Nicomachea	In Ethica Nicomachea IX-X	
